Country,Sales,Date,Time
Australia,11.85,10/30/2020 0:00,10:41:00 AM
Brazil,0.39,2/11/2021 0:00,4:30:00 AM
United,1.26,3/6/2021 0:00,11:56:00 AM
Canada,59.85,8/14/2021 0:00,9:10:00 AM
Indonesia,38.97,9/10/2021 0:00,6:57:00 AM
Indonesia,68.67,9/30/2021 0:00,1:08:00 AM
Brazil,49.5,10/25/2021 0:00,12:30:00 PM
Brazil,98.97,10/28/2021 0:00,9:39:00 AM
China,29.97,9/31/2020,3:59:00 PM
Indonesia,456.75,1/10/2018 0:00,5:49:00 AM
Indonesia,478.5,1/14/2018 0:00,11:26:00 AM
Indonesia,54.7,1/25/2018 0:00,1:52:00 AM
Indonesia,272.09,1/26/2018 0:00,11:06:00 AM
Indonesia,171.1,2/9/2018 0:00,1:57:00 AM
Indonesia,64.16,3/4/2018 0:00,8:39:00 AM
Indonesia,298.86,3/27/2018 0:00,8:51:00 AM
Brazil,232.92,5/12/2018 0:00,12:58:00 PM
Indonesia,335.52,6/5/2018 0:00,1:58:00 AM
China,984.24,7/4/2018 0:00,11:33:00 AM
China,392.64,7/10/2018 0:00,12:31:00 PM
Indonesia,254.32,7/23/2018 0:00,9:56:00 AM
Indonesia,105.82,12/8/2018 0:00,3:54:00 AM
Indonesia,218.54,6/3/2019 0:00,4:28:00 AM
Brazil,143.28,8/14/2019 0:00,6:12:00 AM
Indonesia,413.64,8/29/2019 0:00,10:08:00 AM
China,44.97,12/19/2018 0:00,3:33:00 AM
Colombia,42.0,1/21/2019 0:00,3:52:00 AM
Greece,2.1,2/13/2019 0:00,9:55:00 AM
Indonesia,0.81,2/15/2019 0:00,9:19:00 AM
Indonesia,1.56,2/21/2019 0:00,12:04:00 PM
Brazil,38.85,5/2/2019 0:00,9:23:00 AM
Philippines,0.0,5/9/2019 0:00,12:31:00 PM
Colombia,74.97,6/8/2019 0:00,7:22:00 AM
Indonesia,20.97,8/15/2019 0:00,4:49:00 AM
China,0.0,10/6/2019 0:00,6:45:00 AM
Indonesia,71.25,10/22/2019 0:00,3:10:00 AM
Mexico,89.79,11/3/2019 0:00,12:56:00 PM
France,65.97,11/7/2019 0:00,12:19:00 PM
China,38.94,12/9/2019 0:00,2:17:00 AM
China,44.94,12/28/2019 0:00,4:40:00 AM
Brazil,14.07,2/22/2020 0:00,9:42:00 AM
Brazil,35.91,3/17/2020 0:00,1:14:00 AM
Philippines,48.24,3/18/2020 0:00,11:48:00 AM
Philippines,20.97,4/10/2020 0:00,5:16:00 AM
Brazil,132.72,5/16/2020 0:00,10:27:00 AM
China,35.67,7/1/2020 0:00,1:03:00 AM
Philippines,1.65,7/26/2020 0:00,7:42:00 AM
Philippines,128.22,8/5/2020 0:00,5:53:00 AM
Indonesia,38.22,8/20/2020 0:00,10:23:00 AM
China,98.97,9/29/2020 0:00,9:34:00 AM
Brazil,0.0,10/1/2020 0:00,8:53:00 AM
China,38.85,12/10/2020 0:00,12:33:00 PM
Indonesia,77.97,4/5/2021 0:00,10:51:00 AM
China,92.97,4/24/2021 0:00,2:53:00 AM
Indonesia,0.0,4/29/2021 0:00,4:30:00 AM
Indonesia,11.31,8/10/2021 0:00,12:38:00 PM
Brazil,72.9,8/14/2021 0:00,2:47:00 AM
Brazil,20.97,8/15/2021 0:00,5:41:00 AM
Brazil,29.37,9/12/2021 0:00,6:58:00 AM
Brazil,20.25,9/17/2021 0:00,8:10:00 AM
China,98.4,10/22/2021 0:00,12:58:00 PM
Philippines,0.0,10/28/2021 0:00,4:22:00 AM
Brazil,48.27,10/31/2021 0:00,11:49:00 AM
Indonesia,44.52,11/31/2018,1:56:00 AM
Brazil,189.2,1/12/2018 0:00,8:53:00 AM
Brazil,431.87,1/18/2018 0:00,3:51:00 AM
Indonesia,47.48,1/26/2018 0:00,5:46:00 AM
Indonesia,102.15,4/2/2018 0:00,9:01:00 AM
Indonesia,57.9,5/9/2018 0:00,4:59:00 AM
Indonesia,281.6,7/3/2018 0:00,3:18:00 AM
Philippines,55.65,8/3/2018 0:00,9:00:00 AM
Pakistan,156.18,8/16/2018 0:00,5:17:00 AM
Pakistan,277.76,10/16/2018 0:00,7:00:00 AM
Brazil,226.6,10/20/2018 0:00,9:14:00 AM
Indonesia,449.2,12/19/2018 0:00,6:07:00 AM
Brazil,91.72,12/24/2018 0:00,2:08:00 AM
Brazil,302.43,1/10/2019 0:00,4:32:00 AM
Canada,115.57,2/28/2019 0:00,7:50:00 AM
Indonesia,292.96,3/14/2019 0:00,6:44:00 AM
Indonesia,406.79,3/18/2019 0:00,1:30:00 AM
Indonesia,562.2,7/3/2019 0:00,6:04:00 AM
Philippines,108.99,7/14/2019 0:00,2:58:00 AM
China,137.55,8/22/2019 0:00,4:37:00 AM
China,303.24,8/29/2019 0:00,1:51:00 AM
Indonesia,58.44,10/20/2019 0:00,12:52:00 PM
Canada,57.06,12/16/2019 0:00,4:01:00 AM
Indonesia,149.94,11/5/2018 0:00,8:54:00 AM
China,44.97,11/8/2018 0:00,3:50:00 AM
China,1.59,1/14/2019 0:00,2:27:00 AM
China,1.41,2/6/2019 0:00,6:23:00 AM
Japan,32.97,2/26/2019 0:00,2:13:00 AM
China,0.9,3/29/2019 0:00,3:05:00 AM
Indonesia,47.97,4/12/2019 0:00,12:14:00 PM
Indonesia,74.97,4/21/2019 0:00,12:07:00 PM
Indonesia,59.97,5/29/2019 0:00,1:57:00 AM
China,33.72,7/8/2019 0:00,7:42:00 AM
China,56.85,7/9/2019 0:00,4:19:00 AM
Indonesia,1.05,7/26/2019 0:00,5:17:00 AM
China,0.81,7/31/2019 0:00,4:43:00 AM
Brazil,32.97,8/8/2019 0:00,11:12:00 AM
France,20.64,8/18/2019 0:00,6:08:00 AM
Japan,1.71,8/19/2019 0:00,3:52:00 AM
China,169.77,9/5/2019 0:00,2:16:00 AM
China,45.87,10/8/2019 0:00,8:15:00 AM
Brazil,67.14,10/19/2019 0:00,11:54:00 AM
China,155.97,12/8/2019 0:00,2:35:00 AM
Brazil,1.2,12/13/2019 0:00,1:51:00 AM
Indonesia,0.78,2/20/2020 0:00,6:43:00 AM
Indonesia,53.97,3/19/2020 0:00,5:27:00 AM
China,51.99,3/26/2020 0:00,2:15:00 AM
Indonesia,14.25,4/5/2020 0:00,1:10:00 AM
China,53.85,4/29/2020 0:00,12:56:00 PM
Brazil,68.97,5/27/2020 0:00,12:36:00 PM
Brazil,89.97,7/7/2020 0:00,3:35:00 AM
Colombia,1.5,7/26/2020 0:00,12:10:00 PM
Albania,1.89,8/2/2020 0:00,8:49:00 AM
Indonesia,19.2,8/12/2020 0:00,9:19:00 AM
Philippines,29.97,9/1/2020 0:00,2:06:00 AM
China,0.0,9/25/2020 0:00,3:59:00 AM
Indonesia,43.5,9/29/2020 0:00,10:30:00 AM
Indonesia,55.83,10/5/2020 0:00,4:56:00 AM
China,38.97,10/14/2020 0:00,9:34:00 AM
Philippines,44.97,10/25/2020 0:00,1:33:00 AM
Indonesia,59.97,10/30/2020 0:00,4:50:00 AM
Indonesia,26.94,12/1/2020 0:00,6:04:00 AM
China,32.85,2/16/2021 0:00,3:43:00 AM
China,0.96,3/24/2021 0:00,9:51:00 AM
Indonesia,68.64,4/26/2021 0:00,7:09:00 AM
Indonesia,0.99,7/5/2021 0:00,12:09:00 PM
Indonesia,74.97,8/12/2021 0:00,12:52:00 PM
China,68.97,8/25/2021 0:00,6:54:00 AM
Colombia,0.0,9/6/2021 0:00,7:15:00 AM
Brazil,47.91,9/12/2021 0:00,6:03:00 AM
China,35.52,9/30/2021 0:00,11:56:00 AM
Indonesia,26.97,10/14/2021 0:00,11:53:00 AM
Japan,95.97,11/16/2021 0:00,5:07:00 AM
China,98.97,12/12/2021 0:00,3:16:00 AM
China,0.0,4/31/2019,12:09:00 AM
Indonesia,41.6,1/17/2018 0:00,4:10:00 AM
Indonesia,265.54,1/24/2018 0:00,8:44:00 AM
Indonesia,77.36,3/13/2018 0:00,3:02:00 AM
Brazil,71.37,3/19/2018 0:00,8:07:00 AM
Indonesia,344.85,3/28/2018 0:00,9:04:00 AM
Philippines,253.62,7/8/2018 0:00,9:51:00 AM
Philippines,235.2,7/12/2018 0:00,9:45:00 AM
Indonesia,318.44,7/28/2018 0:00,10:25:00 AM
China,56.82,7/29/2018 0:00,4:25:00 AM
Indonesia,93.76,8/10/2018 0:00,4:22:00 AM
Indonesia,84.4,8/22/2018 0:00,9:24:00 AM
Philippines,325.92,8/31/2018 0:00,2:54:00 AM
Indonesia,147.84,11/2/2018 0:00,12:58:00 PM
Indonesia,111.36,3/9/2019 0:00,1:41:00 AM
Brazil,22.24,5/12/2019 0:00,11:49:00 AM
Philippines,356.25,7/12/2019 0:00,7:55:00 AM
Indonesia,98.64,7/13/2019 0:00,6:15:00 AM
China,101.88,7/14/2019 0:00,11:03:00 AM
Indonesia,282.75,7/15/2019 0:00,10:55:00 AM
China,90.3,8/4/2019 0:00,12:21:00 PM
China,15.14,8/23/2019 0:00,1:14:00 AM
Indonesia,129.92,10/23/2019 0:00,7:28:00 AM
Brazil,122.96,11/10/2019 0:00,6:57:00 AM
Canada,277.8,11/12/2019 0:00,4:10:00 AM
Canada,141.18,12/2/2019 0:00,4:27:00 AM
Brazil,590.73,12/19/2019 0:00,9:47:00 AM
Colombia,35.97,12/14/2018 0:00,3:15:00 AM
Indonesia,44.97,2/7/2019 0:00,8:06:00 AM
Indonesia,1.14,2/10/2019 0:00,12:16:00 PM
Greece,47.97,2/19/2019 0:00,11:55:00 AM
China,1.2,2/26/2019 0:00,2:56:00 AM
China,21.9,4/22/2019 0:00,1:54:00 AM
Japan,130.47,4/22/2019 0:00,1:19:00 AM
China,0.0,5/18/2019 0:00,8:20:00 AM
Philippines,0.39,6/22/2019 0:00,7:35:00 AM
China,41.97,7/21/2019 0:00,8:28:00 AM
Philippines,2.01,7/26/2019 0:00,10:26:00 AM
Brazil,53.97,8/3/2019 0:00,5:37:00 AM
Philippines,36.24,8/3/2019 0:00,11:32:00 AM
Mexico,0.9,8/11/2019 0:00,2:37:00 AM
China,36.0,9/1/2019 0:00,4:57:00 AM
Philippines,22.77,11/19/2019 0:00,5:07:00 AM
Indonesia,97.92,12/4/2019 0:00,1:49:00 AM
China,29.88,12/24/2019 0:00,8:20:00 AM
France,1.8,2/13/2020 0:00,2:24:00 AM
China,119.94,2/16/2020 0:00,9:39:00 AM
Brazil,17.97,2/26/2020 0:00,2:16:00 AM
France,47.07,3/31/2020 0:00,8:58:00 AM
Indonesia,29.97,4/13/2020 0:00,9:51:00 AM
Colombia,0.0,4/15/2020 0:00,12:20:00 PM
Brazil,135.0,4/20/2020 0:00,4:08:00 AM
China,87.06,4/22/2020 0:00,6:24:00 AM
Philippines,75.0,5/4/2020 0:00,5:33:00 AM
France,22.77,7/10/2020 0:00,5:02:00 AM
Brazil,48.81,8/8/2020 0:00,9:17:00 AM
Indonesia,0.0,9/21/2020 0:00,9:49:00 AM
Indonesia,53.97,11/26/2020 0:00,5:43:00 AM
France,36.0,2/3/2021 0:00,12:32:00 PM
Philippines,0.72,3/19/2021 0:00,8:08:00 AM
Colombia,1.29,7/3/2021 0:00,8:25:00 AM
Albania,16.59,7/4/2021 0:00,12:35:00 PM
France,0.69,7/6/2021 0:00,10:20:00 AM
Indonesia,4.02,7/31/2021 0:00,2:37:00 AM
Canada,169.77,8/12/2021 0:00,8:42:00 AM
China,74.97,8/14/2021 0:00,4:02:00 AM
China,0.0,9/16/2021 0:00,8:10:00 AM
China,63.72,9/28/2021 0:00,10:04:00 AM
Indonesia,0.0,10/13/2021 0:00,9:16:00 AM
Indonesia,56.94,11/3/2021 0:00,8:50:00 AM
Indonesia,226.88,1/2/2018 0:00,7:57:00 AM
Indonesia,330.22,1/4/2018 0:00,9:54:00 AM
Brazil,393.84,4/3/2018 0:00,9:41:00 AM
Indonesia,152.9,6/14/2018 0:00,9:56:00 AM
China,162.25,7/13/2018 0:00,11:49:00 AM
China,17.59,8/11/2018 0:00,11:30:00 AM
Brazil,19.34,10/4/2018 0:00,12:00:00 PM
Indonesia,224.4,12/13/2018 0:00,9:41:00 AM
Indonesia,229.2,1/3/2019 0:00,8:32:00 AM
Indonesia,314.16,2/24/2019 0:00,2:32:00 AM
Brazil,388.08,3/25/2019 0:00,3:48:00 AM
Brazil,199.22,4/21/2019 0:00,1:57:00 AM
Indonesia,133.65,8/5/2019 0:00,5:15:00 AM
Indonesia,146.09,8/26/2019 0:00,6:56:00 AM
Brazil,41.97,2/22/2019 0:00,2:05:00 AM
Indonesia,38.97,3/13/2019 0:00,1:51:00 AM
Indonesia,24.57,4/4/2019 0:00,9:14:00 AM
China,25.89,4/17/2019 0:00,2:27:00 AM
Indonesia,0.0,4/22/2019 0:00,3:20:00 AM
Brazil,47.25,4/25/2019 0:00,2:15:00 AM
Brazil,58.59,5/2/2019 0:00,6:55:00 AM
Philippines,42.0,5/13/2019 0:00,8:53:00 AM
Indonesia,0.0,5/17/2019 0:00,7:19:00 AM
Indonesia,104.7,8/2/2019 0:00,9:34:00 AM
Indonesia,0.0,9/4/2019 0:00,1:48:00 AM
Philippines,0.0,9/9/2019 0:00,3:15:00 AM
Mexico,40.74,9/10/2019 0:00,10:32:00 AM
China,269.43,9/21/2019 0:00,5:38:00 AM
France,38.97,10/2/2019 0:00,10:01:00 AM
Indonesia,41.97,10/4/2019 0:00,3:23:00 AM
Indonesia,40.77,10/17/2019 0:00,1:30:00 AM
Colombia,38.31,10/23/2019 0:00,5:25:00 AM
Indonesia,32.94,10/26/2019 0:00,6:04:00 AM
Panama,89.97,12/1/2019 0:00,10:17:00 AM
Canada,104.97,12/3/2019 0:00,9:54:00 AM
Indonesia,23.85,12/23/2019 0:00,2:55:00 AM
China,86.97,1/17/2020 0:00,2:38:00 AM
Canada,33.12,2/7/2020 0:00,4:35:00 AM
Indonesia,1.92,2/29/2020 0:00,2:17:00 AM
Indonesia,47.91,5/3/2020 0:00,12:49:00 PM
France,11.22,7/8/2020 0:00,10:57:00 AM
Brazil,3.0,8/9/2020 0:00,5:02:00 AM
France,2.1,8/18/2020 0:00,1:32:00 AM
China,65.94,8/20/2020 0:00,10:19:00 AM
Indonesia,0.0,9/20/2020 0:00,4:33:00 AM
Indonesia,19.5,9/24/2020 0:00,7:14:00 AM
Colombia,47.94,9/30/2020 0:00,11:24:00 AM
Indonesia,83.97,2/2/2021 0:00,9:36:00 AM
China,405.63,3/9/2021 0:00,1:02:00 AM
Indonesia,49.5,3/9/2021 0:00,8:45:00 AM
Indonesia,55.5,3/31/2021 0:00,10:42:00 AM
Greece,24.57,7/12/2021 0:00,6:38:00 AM
China,29.97,7/23/2021 0:00,2:35:00 AM
Mexico,46.38,7/25/2021 0:00,10:38:00 AM
Albania,15.78,8/25/2021 0:00,2:53:00 AM
China,35.85,10/2/2021 0:00,9:32:00 AM
South,15.09,10/12/2021 0:00,9:14:00 AM
China,0.0,10/27/2021 0:00,5:16:00 AM
China,65.97,12/9/2021 0:00,5:16:00 AM
Indonesia,245.31,1/13/2018 0:00,12:17:00 PM
Indonesia,76.68,1/14/2018 0:00,3:36:00 AM
Brazil,258.93,1/20/2018 0:00,11:07:00 AM
Cameroon,266.7,1/21/2018 0:00,6:02:00 AM
Indonesia,249.96,2/6/2018 0:00,6:37:00 AM
Brazil,163.78,4/20/2018 0:00,1:15:00 AM
Indonesia,134.42,6/26/2018 0:00,2:45:00 AM
Pakistan,189.0,7/6/2018 0:00,7:42:00 AM
Japan,132.3,7/21/2018 0:00,3:29:00 AM
China,81.44,7/25/2018 0:00,8:10:00 AM
Brazil,81.95,7/31/2018 0:00,2:26:00 AM
China,574.94,8/10/2018 0:00,4:26:00 AM
Indonesia,109.6,8/14/2018 0:00,7:05:00 AM
Indonesia,159.03,12/19/2018 0:00,9:29:00 AM
Pakistan,239.2,3/23/2019 0:00,6:09:00 AM
China,153.48,7/12/2019 0:00,12:20:00 PM
Brazil,17.92,7/28/2019 0:00,10:31:00 AM
Indonesia,51.27,8/1/2019 0:00,10:45:00 AM
China,264.74,8/10/2019 0:00,4:54:00 AM
Indonesia,0.0,11/2/2018 0:00,4:16:00 AM
Brazil,41.97,12/9/2018 0:00,5:16:00 AM
Japan,44.97,4/10/2019 0:00,11:20:00 AM
China,59.97,6/19/2019 0:00,1:45:00 AM
Brazil,0.99,7/7/2019 0:00,8:46:00 AM
China,69.75,7/25/2019 0:00,2:26:00 AM
Indonesia,44.67,7/26/2019 0:00,6:02:00 AM
Indonesia,134.55,7/26/2019 0:00,12:53:00 PM
China,98.97,8/5/2019 0:00,1:11:00 AM
Indonesia,104.94,8/6/2019 0:00,7:25:00 AM
Brazil,104.97,9/8/2019 0:00,8:49:00 AM
Indonesia,30.57,12/19/2019 0:00,10:03:00 AM
China,20.28,2/19/2020 0:00,4:41:00 AM
Brazil,68.85,3/13/2020 0:00,11:41:00 AM
Brazil,11.97,3/20/2020 0:00,9:21:00 AM
China,3.0,3/26/2020 0:00,8:49:00 AM
China,47.91,5/3/2020 0:00,5:43:00 AM
Japan,0.0,5/6/2020 0:00,12:03:00 PM
China,59.97,5/30/2020 0:00,12:59:00 PM
Indonesia,46.38,6/21/2020 0:00,6:32:00 AM
Canada,56.97,7/10/2020 0:00,1:57:00 AM
Pakistan,23.85,7/29/2020 0:00,3:59:00 AM
Indonesia,2.37,8/21/2020 0:00,2:52:00 AM
China,0.0,9/1/2020 0:00,12:54:00 PM
China,50.97,9/4/2020 0:00,5:42:00 AM
Indonesia,0.0,9/18/2020 0:00,3:59:00 AM
Indonesia,0.0,9/20/2020 0:00,12:29:00 PM
Philippines,39.36,9/29/2020 0:00,3:20:00 AM
China,30.27,9/29/2020 0:00,11:22:00 AM
Indonesia,53.28,10/23/2020 0:00,9:09:00 AM
China,26.22,10/25/2020 0:00,10:52:00 AM
Philippines,74.91,11/30/2020 0:00,1:45:00 AM
Indonesia,98.97,12/10/2020 0:00,4:23:00 AM
Philippines,0.75,12/31/2020 0:00,7:39:00 AM
Brazil,44.97,2/20/2021 0:00,5:26:00 AM
Indonesia,36.0,3/10/2021 0:00,7:41:00 AM
Philippines,0.99,7/4/2021 0:00,11:00:00 AM
Indonesia,1.05,8/15/2021 0:00,3:41:00 AM
Somalia,74.94,8/28/2021 0:00,2:26:00 AM
Brazil,41.85,10/3/2021 0:00,9:01:00 AM
Japan,30.87,11/16/2021 0:00,4:14:00 AM
France,215.25,11/31/2018,12:04:00 AM
Indonesia,22.44,9/31/2021,11:10:00 AM
Indonesia,132.72,1/10/2018 0:00,4:06:00 AM
China,99.44,6/18/2018 0:00,10:47:00 AM
China,569.45,7/10/2018 0:00,7:30:00 AM
Indonesia,122.55,7/28/2018 0:00,1:53:00 AM
Indonesia,82.39,8/2/2018 0:00,3:12:00 AM
Philippines,149.3,8/30/2018 0:00,1:25:00 AM
Brazil,254.32,10/16/2018 0:00,10:55:00 AM
Indonesia,598.56,11/30/2018 0:00,6:49:00 AM
Indonesia,71.26,1/29/2019 0:00,7:55:00 AM
Indonesia,240.8,3/7/2019 0:00,3:14:00 AM
Brazil,123.13,5/24/2019 0:00,3:49:00 AM
Canada,750.4,6/16/2019 0:00,8:44:00 AM
Brazil,12.06,6/18/2019 0:00,7:07:00 AM
Indonesia,64.48,10/31/2019 0:00,6:03:00 AM
China,65.67,5/13/2020 0:00,10:37:00 AM
Indonesia,62.97,2/30/202016:33,""
Indonesia,261.4,1/29/2018 0:00,8:06:00 AM
Brazil,59.97,12/16/2018 0:00,12:17:00 PM
Philippines,16.92,1/11/2019 0:00,5:26:00 AM
China,18.0,1/18/2019 0:00,6:03:00 AM
China,0.99,2/1/2019 0:00,11:25:00 AM
Indonesia,1.62,2/7/2019 0:00,11:35:00 AM
China,18.57,2/10/2019 0:00,9:43:00 AM
Indonesia,78.0,3/5/2019 0:00,11:48:00 AM
Indonesia,0.0,4/30/2019 0:00,6:29:00 AM
Philippines,28.02,6/13/2019 0:00,4:18:00 AM
China,55.35,6/29/2019 0:00,8:47:00 AM
Brazil,65.67,7/30/2019 0:00,7:07:00 AM
Colombia,41.97,8/5/2019 0:00,12:14:00 PM
Greece,2.91,8/8/2019 0:00,5:40:00 AM
Egypt,53.97,9/1/2019 0:00,5:09:00 AM
China,50.97,9/16/2019 0:00,3:37:00 AM
United,98.97,10/8/2019 0:00,10:04:00 AM
Brazil,101.82,11/7/2019 0:00,1:21:00 AM
Brazil,74.97,11/22/2019 0:00,8:39:00 AM
China,41.97,11/27/2019 0:00,7:44:00 AM
Pakistan,1.38,12/5/2019 0:00,10:12:00 AM
Canada,135.0,12/8/2019 0:00,5:52:00 AM
Indonesia,89.79,12/12/2019 0:00,6:21:00 AM
Brazil,32.97,2/14/2020 0:00,12:43:00 PM
Colombia,0.78,3/4/2020 0:00,3:42:00 AM
Japan,20.97,3/23/2020 0:00,7:23:00 AM
Albania,0.0,4/4/2020 0:00,6:12:00 AM
Indonesia,0.0,4/11/2020 0:00,7:35:00 AM
Indonesia,0.0,4/16/2020 0:00,11:03:00 AM
China,0.0,5/14/2020 0:00,1:44:00 AM
Brazil,49.77,6/12/2020 0:00,12:08:00 PM
Colombia,0.9,6/18/2020 0:00,4:00:00 AM
China,39.87,7/17/2020 0:00,9:31:00 AM
Indonesia,38.97,7/19/2020 0:00,5:59:00 AM
China,42.0,9/2/2020 0:00,2:01:00 AM
China,26.64,9/17/2020 0:00,4:35:00 AM
Philippines,0.0,9/27/2020 0:00,1:47:00 AM
China,25.5,11/15/2020 0:00,12:47:00 PM
Philippines,24.93,12/24/2020 0:00,11:44:00 AM
Indonesia,80.97,1/11/2021 0:00,5:21:00 AM
Germany,53.4,2/23/2021 0:00,10:24:00 AM
Indonesia,1.5,3/17/2021 0:00,12:10:00 PM
Philippines,56.07,3/18/2021 0:00,12:01:00 PM
Indonesia,74.94,3/24/2021 0:00,2:26:00 AM
Canada,21.9,4/3/2021 0:00,9:49:00 AM
Mexico,29.97,7/5/2021 0:00,10:53:00 AM
China,1.2,7/17/2021 0:00,10:35:00 AM
Greece,65.97,7/18/2021 0:00,4:49:00 AM
Mexico,0.0,9/14/2021 0:00,8:31:00 AM
Indonesia,26.16,9/19/2021 0:00,1:05:00 AM
France,0.0,9/27/2021 0:00,8:56:00 AM
Canada,59.94,9/30/2021 0:00,10:18:00 AM
Brazil,135.0,10/10/2021 0:00,6:41:00 AM
Indonesia,39.36,10/26/2021 0:00,3:33:00 AM
Indonesia,595.82,1/18/2018 0:00,11:22:00 AM
Brazil,232.87,3/15/2018 0:00,12:03:00 PM
Indonesia,132.43,4/12/2018 0:00,10:04:00 AM
Philippines,36.09,6/12/2018 0:00,3:55:00 AM
Philippines,371.84,7/7/2018 0:00,3:32:00 AM
Brazil,417.96,7/14/2018 0:00,12:06:00 PM
China,234.0,7/16/2018 0:00,2:40:00 AM
Indonesia,633.76,7/26/2018 0:00,10:28:00 AM
China,140.24,7/29/2018 0:00,2:57:00 AM
Indonesia,213.33,8/5/2018 0:00,6:56:00 AM
China,296.64,8/11/2018 0:00,7:31:00 AM
Indonesia,30.42,10/19/2018 0:00,3:01:00 AM
Indonesia,319.2,4/19/2019 0:00,2:55:00 AM
Canada,150.24,7/2/2019 0:00,7:42:00 AM
China,208.44,7/8/2019 0:00,11:25:00 AM
Brazil,181.44,7/13/2019 0:00,3:28:00 AM
Brazil,176.64,8/5/2019 0:00,5:21:00 AM
China,622.5,8/6/2019 0:00,7:44:00 AM
Indonesia,703.12,8/16/2019 0:00,6:34:00 AM
Philippines,98.97,10/29/2018 0:00,1:22:00 AM
Colombia,1.2,12/8/2018 0:00,6:54:00 AM
United,80.97,12/19/2018 0:00,8:48:00 AM
Canada,47.28,1/10/2019 0:00,10:23:00 AM
Indonesia,14.97,1/19/2019 0:00,3:26:00 AM
Brazil,126.0,2/12/2019 0:00,9:53:00 AM
Indonesia,0.0,4/1/2019 0:00,2:34:00 AM
China,0.0,4/7/2019 0:00,7:20:00 AM
Mali,0.0,4/17/2019 0:00,10:12:00 AM
Indonesia,74.97,5/15/2019 0:00,10:25:00 AM
Japan,104.97,6/6/2019 0:00,7:04:00 AM
Australia,56.64,6/11/2019 0:00,7:18:00 AM
China,59.94,7/7/2019 0:00,10:46:00 AM
Indonesia,29.97,7/12/2019 0:00,4:47:00 AM
China,119.97,7/14/2019 0:00,10:05:00 AM
Indonesia,2.31,7/15/2019 0:00,9:20:00 AM
Indonesia,0.6,7/28/2019 0:00,11:12:00 AM
Indonesia,29.94,8/5/2019 0:00,5:06:00 AM
Philippines,20.61,8/11/2019 0:00,5:45:00 AM
Brazil,32.97,8/19/2019 0:00,6:54:00 AM
Philippines,0.0,10/8/2019 0:00,12:15:00 PM
Brazil,48.57,10/10/2019 0:00,7:20:00 AM
Indonesia,98.97,10/26/2019 0:00,11:44:00 AM
Brazil,0.0,10/30/2019 0:00,2:22:00 AM
Canada,38.97,11/5/2019 0:00,5:17:00 AM
Brazil,29.97,1/3/2020 0:00,10:53:00 AM
Indonesia,47.97,2/26/2020 0:00,12:17:00 PM
Japan,14.07,3/7/2020 0:00,1:19:00 AM
Canada,59.97,4/6/2020 0:00,10:28:00 AM
Indonesia,38.97,7/10/2020 0:00,10:43:00 AM
Colombia,3.0,7/11/2020 0:00,8:48:00 AM
China,0.99,7/22/2020 0:00,3:45:00 AM
Philippines,77.97,7/31/2020 0:00,10:27:00 AM
China,49.5,8/2/2020 0:00,10:26:00 AM
Indonesia,38.97,8/12/2020 0:00,4:26:00 AM
Philippines,27.3,8/20/2020 0:00,5:20:00 AM
China,63.72,9/18/2020 0:00,7:54:00 AM
Greece,24.57,12/29/2020 0:00,8:13:00 AM
Brazil,29.97,3/16/2021 0:00,2:33:00 AM
Indonesia,54.0,4/22/2021 0:00,7:46:00 AM
Japan,0.0,5/5/2021 0:00,9:45:00 AM
Indonesia,23.97,6/20/2021 0:00,1:26:00 AM
China,29.97,7/2/2021 0:00,10:11:00 AM
China,1.32,7/15/2021 0:00,1:29:00 AM
France,36.24,7/15/2021 0:00,10:21:00 AM
Italy,38.97,7/27/2021 0:00,12:09:00 PM
France,65.97,8/7/2021 0:00,5:40:00 AM
China,33.12,9/16/2021 0:00,4:08:00 AM
China,0.0,9/23/2021 0:00,2:27:00 AM
Indonesia,74.97,2/29/2019,6:02:00 AM
Brazil,71.97,9/31/2021,4:39:00 AM
Indonesia,69.24,1/9/2018 0:00,5:40:00 AM
Indonesia,256.2,1/19/2018 0:00,6:06:00 AM
Brazil,192.0,1/27/2018 0:00,5:31:00 AM
Brazil,173.2,2/22/2018 0:00,6:12:00 AM
Canada,45.0,4/16/2018 0:00,10:43:00 AM
Indonesia,168.96,4/17/2018 0:00,11:37:00 AM
Indonesia,288.96,5/3/2018 0:00,11:04:00 AM
Indonesia,267.9,8/4/2018 0:00,9:46:00 AM
Indonesia,302.94,8/18/2018 0:00,11:55:00 AM
Indonesia,746.85,10/26/2018 0:00,3:16:00 AM
Brazil,515.2,3/10/2019 0:00,1:26:00 AM
Brazil,171.82,3/23/2019 0:00,11:55:00 AM
Indonesia,189.1,4/7/2019 0:00,5:43:00 AM
Brazil,198.9,4/21/2019 0:00,2:25:00 AM
Brazil,325.5,4/24/2019 0:00,10:54:00 AM
Brazil,121.1,4/25/2019 0:00,8:29:00 AM
Indonesia,162.07,5/3/2019 0:00,6:55:00 AM
China,147.4,8/31/2019 0:00,11:52:00 AM
Pakistan,493.15,9/12/2019 0:00,7:13:00 AM
Indonesia,348.66,9/21/2019 0:00,9:56:00 AM
Indonesia,394.24,12/28/2019 0:00,2:38:00 AM
France,24.99,7/21/2021 0:00,12:39:00 PM
Bangladesh,0.87,1/7/2019 0:00,5:55:00 AM
France,72.9,2/1/2019 0:00,12:54:00 PM
